8.150001	0.000513278499028205	8.150001	0.00020547644092929753	8.150001	3.71342965534875e-05	8.150001	1.8154544981705e-05	8.150001	6.60165272062e-06	8.150001	3.30082636031e-06	8.150001	2.4756197702325004e-06	8.150001	0.0	8.150001	0.0	8.150001	0.0
8.25	0.000193098342078135	8.25	5.611404812527e-05	8.25	2.06301647519375e-05	8.25	1.07276856710075e-05	8.25	3.30082636031e-06	8.25	8.252065900775e-07	8.25	8.252065900775e-07	8.25	0.0	8.25	0.0	8.25	0.0
8.35	0.00013863470713302	8.35	4.37359492741075e-05	8.35	9.0772724908525e-06	8.35	6.60165272062e-06	8.35	2.4756197702325004e-06	8.35	8.252065900775e-07	8.35	0.0	8.35	0.0	8.35	0.0	8.35	0.0
8.45	9.48987578589125e-05	8.45	1.650413180155e-05	8.45	1.320330544124e-05	8.45	4.951239540465001e-06	8.45	0.0	8.45	0.0	8.45	0.0	8.45	0.0	8.45	0.0	8.45	0.0
8.55	6.849214697643251e-05	8.55	1.320330544124e-05	8.55	9.0772724908525e-06	8.55	3.30082636031e-06	8.55	0.0	8.55	0.0	8.55	0.0	8.55	0.0	8.55	0.0	8.55	0.0
8.650001	4.6211569044340005e-05	8.650001	1.320330544124e-05	8.650001	4.1260329503875e-06	8.650001	2.4756197702325004e-06	8.650001	8.252065900775e-07	8.650001	0.0	8.650001	0.0	8.650001	0.0	8.650001	0.0	8.650001	0.0
8.75	2.1455371342015e-05	8.75	1.650413180155e-06	8.75	8.252065900775e-07	8.75	0.0	8.75	0.0	8.75	0.0	8.75	0.0	8.75	0.0	8.75	0.0	8.75	0.0
8.85	6.60165272062e-06	8.85	8.252065900775e-07	8.85	0.0	8.85	0.0	8.85	0.0	8.85	0.0	8.85	0.0	8.85	0.0	8.85	0.0	8.85	0.0
8.95	1.07276856710075e-05	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0	8.95	0.0
9.05	4.1260329503875e-06	9.05	0.0	9.05	0.0	9.05	8.252065900775e-07	9.05	0.0	9.05	0.0	9.05	0.0	9.05	0.0	9.05	0.0	9.05	0.0
9.150001	1.650413180155e-06	9.150001	1.650413180155e-06	9.150001	8.252065900775e-07	9.150001	0.0	9.150001	0.0	9.150001	0.0	9.150001	0.0	9.150001	0.0	9.150001	0.0	9.150001	0.0
9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0	9.25	0.0
9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0	9.35	0.0
9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0	9.45	0.0
9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0	9.55	0.0
9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0	9.650001	0.0
9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0	9.75	0.0
9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0	9.85	0.0
9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0	9.95	0.0
